"cod_isco6","Parent","txt_isco6"
43201012,26360,"Cappellano d'ospedale | Cappellana d'ospedale"
43201013,26360,"Cappellano per la gioventù | Cappellana per la gioventù"
43201014,26360,"Cappellano di penitenziario | Cappellana di penitenziario"
43201015,26360,"Lic. in scienze teologiche"
43201016,26360,"Abate | Badessa"
43201017,26360,"Cappellano d'istituto | Cappellana d'istituto"
43201018,26360,"Cappellano al servizio degli operai | Cappellana al servizio degli operai"
43201019,26360,"VDM, Verbi divini minister"
43201020,26360,"Canonico"
43201021,26360,"Padre provinciale"
43201022,26360,"Parroco/Rettore | Parroca/Rettrice"
43201023,26360,"Vicario del parroco | Vicaria del parroco"
43201024,26360,"Superiore generale"
43201025,26360,"Vicario | Vicaria"
43201026,26360,"Vicario generale"
43201027,26360,"Pastore | Pastora"
43201028,26360,"Prete/Parroco | Pretessa/Parroca"
43201029,26360,"Ecclesiastico | Ecclesiastica"
43201030,26360,"Pastore, Dr. teol. | Pastora, Dr. teol."
43201031,26360,"Lic. in teologia"
43201032,26360,"Conventuale"
43201033,26360,"Prete | Pretessa (sacerdote)"
43201034,26360,"Diploma in teologia"
43201035,26360,"Priore"
43201036,26360,"Canonico"
43201037,26360,"Cappellano"
43201038,26360,"Parroco | Parroca"
43201039,13450,"Decano | Decana"
43201040,26360,"Vescovo"
43201041,26360,"Religioso, superiore"
43201042,26360,"Monsignore"
43201043,26360,"Prelato | Prelata"
43201045,26360,"Licenza in teologia"
43201046,26360,"Vicario vescovile"
43201047,26360,"Canonico capitolare | Madre capitolare"
43201048,26360,"Regens, sacerdote spirituale"
43201049,26360,"Padre guardiano | Madre guardiana"
43201050,26360,"Pastore | Pastora"
43201051,26360,"Parroco comunale | Parroca comunale"
43201052,26360,"Liturgista"
43201053,26360,"Pastore supervisore | Pastora supervisora"
43201054,26360,"Prete ortodosso"
43201055,26360,"Specialista in scienze delle religioni"
43201057,26360,"Vescovo ausiliare"
43202001,26360,"Padre spirituale | Madre spirituale"
43202002,26360,"Padre spirituale per malati | Madre spirituale per malati"
43202003,34130,"Assistente del pastore"
43202004,34130,"Collaboratore pastorale | Collaboratrice pastorale"
43202005,26360,"Rabbino"
43202006,34130,"Assistente ecclesiastico parrocchiale | Assistente ecclesiastica parrocchiale"
43202007,34130,"Assistente pastorale"
43202008,26360,"Imam"
43202009,34130,"Vicario pastorale | Vicaria pastorale"
43202010,26360,"Predicatore | Predicatrice"
43202011,26360,"Predicatore, missionario | Predicatrice, missionaria"
43202012,26360,"Missionario | Missionaria"
43202013,26360,"Pastore, chiesa libera | Pastora, chiesa libera"
43202014,26360,"Diacono"
43202015,26360,"Ispettore di missione | Ispettrice di missione"
43202016,34130,"Animatore pastorale | Animatrice pastorale"
43202017,26360,"Responsabile parrocchiale"
43202018,34130,"Diacono sociale | Diacona sociale (incaricata della diaconia sociale)"
43203001,34130,"Diaconessa"
43203002,34130,"Novizia"
43203003,34130,"Maestro delle novizie | Maestra delle novizie"
43203004,34130,"Frate | Suora"
43203005,34130,"Suora superiora"
43203006,34130,"Cappuccino"
43203007,34130,"Monaco"
43203008,34130,"Monaca"
43203009,34130,"Religioso | Religiosa"
43203010,34130,"Frate | Suora"
43203011,34130,"Frate cappuccino"
43203012,34130,"Dominicano | Dominicana"
43203013,34130,"Carmelitano | Carmelitana"
43203014,34130,"Laico | Laica"
43203015,34130,"Madre superiora"
43203016,26360,"Padre ecclesiastico"
43203017,34130,"Clarissa"
43203018,34130,"Benedettino | Benedettina"
43203019,34130,"Cistercense"
43203020,34130,"Certosino | Certosina"
43203021,26360,"Gesuita"
43204001,51530,"Sagrestano | Sagrestana"
43204002,26360,"Prevosto | Prevosta"
43204003,51530,"Sacrista"
43204004,34130,"Evangelista"
43204005,51530,"Sacrestano | Sacrestana"
43204006,34130,"Assistente parrocchiale"
43204007,34130,"Custode di sinagoga"
43204008,51530,"Sagrestano | Sagrestana"
43204009,51530,"Sagrestano, sacrista | Sagrestana, sacrista"
43204010,34130,"Collaboratore diaconale | Collaboratrice diaconale"
43204011,34130,"Assistente parrocchiale"
43204012,34130,"Delegato vescovile | Delegata vescovile"
43204013,34130,"Catechista"
43204014,34130,"Oblato | Oblata"
43204015,34130,"Catechista, insegnante di religione"
43204016,34130,"Consulente teologico | Consulente teologica"
43204017,34130,"Cappellano, assistente pastorale | Cappellana, assistente pastorale"
43204018,51530,"Sagrestano | Sagrestana"
43204019,34130,"Maestro cerimoniere | Maestra cerimoniera"
43204020,51530,"Sagrestano | Sagrestana"
43204021,51530,"Sacrista di cattedrale"
44101001,23100,"Professore | Professoressa"
44101002,23100,"Professore universitario | Professoressa universitaria"
44101003,23100,"Libero docente (scuole superiori) | Libera docente (scuole superiori)"
44101004,23100,"Incaricato di corsi all'università | Incaricata di corsi all'università"
44101005,13450,"Decano d'università | Decana d'università"
44101006,23100,"Docente (universitario) | Docente (universitaria)"
44101007,23100,"Lettore d'università | Lettrice d'università"
44101008,23100,"Professore di politecnico federale, SPF | Professoressa di politecnico federale, SPF"
44101009,23100,"Professore di seminario | Professoressa di seminario"
44101010,23100,"Professore d'università | Professoressa d'università"
44101011,23100,"Professore straordinario | Professoressa straordinaria"
44101012,23100,"Professore onorario | Professoressa onoraria"
44101013,13450,"Rettore di università | Rettrice di università"
44101014,23100,"Professore di chimica e biochimica | Professoressa di chimica e biochimica"
44101015,23100,"Professore di fisica | Professoressa di fisica"
44101016,23100,"Docente universitario | Docente universitaria"
44101017,23100,"Aggiunto professore universitario | Aggiunta professoressa universitaria"
44101018,23100,"Docente di scuola d'ingegneria"
44101019,23100,"Professore di diritto | Professoressa di diritto"
44101020,23100,"Professore d'università | Professoressa d'università"
44101021,23100,"Professore d'università | Professoressa d'università"
44101022,26300,"Prof. dott. phil I"
44101023,21000,"Prof. dott. phil II"
44101024,22100,"Prof. dott. med."
44101025,26100,"Prof. dott. iur."
44101026,26310,"Prof. dott. rer. pol."
44101027,23100,"Professore d'università | Professoressa d'università"
44101029,23100,"Docente di scuola tecnica superiore"
44101030,23100,"Docente di teologia"
44101031,20000,"Prof. dott. phil."
44101032,26310,"Prof. dott. oec. publ."
44101033,26330,"Prof. dott. rer. publ."
44101034,23100,"Professore ordinario | Professoressa ordinaria"
44101035,26360,"Prof. dott. theol."
44101036,22610,"Prof. dott. med. dent."
44101037,22500,"Prof. dott. med. vet."
44101038,22620,"Prof. dott. pharm."
44101039,21000,"Prof. dott. sc. tech."
44101040,21000,"Prof. dott. rer. nat."
44101041,26330,"Prof. dott. phil. hist."
44101042,21000,"Prof. dott. phil. nat."
44101043,23100,"Professore (di scuola superiore di commercio) | Professoressa (di scuola superiore di commercio)"
44101044,23100,"Professore di matematica | Professoressa di matematica"
44101045,23100,"Docente di letteratura (università)"
44101046,23100,"Docente di educazione fisica (università)"
44101047,23100,"Docente di filosofia (università)"
44101048,23100,"Docente di scuola universitaria professionale"
44101049,23100,"Professore d'informatica | Professoressa d'informatica"
44101050,23100,"Maître d'enseignement et de recherche | Maîtresse d'enseignement et de recherche"
44101051,23100,"Professore di sociologia | Professoressa di sociologia"
44101052,23100,"Professore straordinario | Professoressa straordinaria"
44101053,21400,"Prof. dott. ing."
44101054,23100,"Master of Medical Education"
44102001,20000,"Assistente-ricercatore | Assistente-ricercatrice"
44102002,23100,"Assistente all'insegnamento"
44102003,20000,"Assistente di centro sperimentale"
44102004,20000,"Assistente tecnico-accademico | Assistente tecnica-accademica"
44102005,20000,"Assistente superiore"
44102006,20000,"Assistente universitario | Assistente universitaria"
44102007,20000,"Assistente scientifico | Assistente scientifica"
44102008,20000,"Assistente universitario | Assistente universitaria"
44102009,20000,"Assistente superiore"
44102010,20000,"Assistente ricercatore | Assistente ricercatrice"
44102011,21000,"Assistente STS"
44102012,21000,"Assistente SPF"
44102013,21000,"Assistente tecnico universitario | Assistente tecnica universitaria"
44102014,21200,"Assistente tecnico-matematico | Assistente tecnico-matematica"
44102015,20000,"Assessore (assistente d'universita) | Assessora (assistente d'universita)"
44102016,20000,"Segretario scientifico (assistente d'università) | Segretaria scientifica (assistente d'università)"
44201001,23300,"Docente di scuola media superiore"
44201002,23300,"Docente di scuola cantonale superiore"
44201003,23300,"Docente di scuola cantonale"
44201004,23300,"Docente di scuola media superiore"
44201005,23200,"Insegnante di scuola magistrale"
44201006,23300,"Docente di liceo"
44201007,13450,"Direttore di scuola media superiore | Direttrice di scuola media superiore"
44201008,23200,"Docente di scuola commerciale"
44201009,23300,"Insegnante di scuola media (Livello II)"
44201010,23200,"Insegnante di materie commerciali"
44201011,23300,"Docente di scuola media superiore"
44201012,23300,"Insegnante di liceo"
44201013,23300,"Lic. Fil./Insegnante di liceo"
44201014,23200,"Docente di scuola magistrale"
44201016,23300,"Docente di scuola media superiore"
44201017,23200,"Insegnante di scuola magistrale"
44201018,23200,"Insegnante in scuola per maestri d'asilo"
44201019,23300,"Docente specializzato di scuola media superiore | Docente specializzata di scuola media superiore"
44201021,23300,"Docente di ginnasio"
44201022,13450,"Direttore di scuola media superiore | Direttrice di scuola media superiore"
44201023,13450,"Rettore di scuola media superiore | Rettrice di scuola media superiore"
44201024,23300,"Docente principale di scuola superiore"
44201025,23300,"Insegnante di liceo"
44201026,23300,"Docente di scuola a livello secondario II"
44201027,23300,"Docente, lic. phil. I"
44201028,23300,"Docente, lic. phil. II"
44201029,13450,"Direttore di scuola media superiore | Direttrice di scuola media superiore"
44201030,23300,"Insegnante di scuola Rudolf Steiner (grado secondario II)"
44201031,23300,"Docente di liceo"
44301001,23300,"Docente di scuola media"
44301002,23300,"Docente di scuola secondaria"
44301003,23300,"Docente titolare di scuola media"
44301004,23300,"Docente specializzato di scuola media | Docente specializzata di scuola media"
44301005,23300,"Maestro di classe d'orientamento | Maestra di classe d'orientamento"
44301006,23300,"Docente di classe d'orientamento"
44301007,23300,"Insegnante di scuola media (Livello I)"
44301008,23300,"Docente di scuola secondaria distrettuale"
44301009,23300,"Maestro di scuola consortile | Maestra di scuola consortile"
44301010,23300,"Docente di scuola distrettuale superiore"
44301011,23300,"Docente di scuola di grado secondario I"
44301012,23300,"Docente di scuola secondaria"
44301013,23300,"Docente di scuola d'orientamento"
44301014,23300,"Docente di scuola maggiore"
44301015,23300,"Docente di scuola media"
44301016,13450,"Direttore di scuola media | Direttrice di scuola media"
44301017,23300,"Docente di scuola di avviamento professionale"
44301018,23300,"Docente di corsi di perfezionamento"
44301019,23300,"Docente di scuola secondaria inferiore"
44301020,23300,"Docente di scuola secondaria"
44301021,23300,"Insegnante di scuola Rudolf Steiner (grado secondario I)"
44301022,23300,"Docente di ciclo d'orientamento"
44401001,23410,"Maestro di scuola elementare | Maestra di scuola elementare"
44401002,13450,"Direttore di scuola elementare | Direttrice di scuola elementare"
44401003,23410,"Maestro di scuola elementare | Maestra di scuola elementare"
44401004,23410,"Maestro di scuola elementare | Maestra di scuola elementare"
44401005,23410,"Maestro di scuola elementare | Maestra di scuola elementare"
44401006,23410,"Maestro di scuola primaria | Maestra di scuola primaria"
44401007,23410,"Insegnante"
44401011,23410,"Maestro di scuola obbligatoria | Maestra di scuola obbligatoria"
44401012,23410,"Patente di maestro di scuola elementare | Patente di maestra di scuola elementare"
44401013,23410,"Patente di maestro di scuola elementare | Patente di maestra di scuola elementare"
44401014,23410,"Docente di scuola elementare"
44401015,23410,"Insegnante montessoriano (scuola obbligatoria) | Insegnante montessoriana (scuola obbligatoria)"
44401016,23410,"Insegnante di scuola Rudolf Steiner (scuola elementare)"
44501001,23420,"Docente di scuola materna"
44501002,23420,"Docente di casa per bambini"
44501003,53120,"Aiuto maestro scuola materna | Aiuto maestra scuola materna"
44501004,53120,"Aiuto maestro di scuola materna | Aiuto maestra di scuola materna"
44501005,23420,"Collaboratore di scuola d'infanzia | Collaboratrice di scuola d'infanzia"
44501006,23420,"Maestro di scuola materna | Maestra di scuola materna"
44501007,23420,"Docente di scuola infantile"
44501008,23420,"Animatore di giochi per l'infanzia | Animatrice di giochi per l'infanzia"
44501009,23420,"Maestro di scuola dell'infanzia | Maestra di scuola dell'infanzia"
44501010,23420,"Animatore di giochi per l'infanzia | Animatrice di giochi per l'infanzia"
44501012,23420,"Docente di asilo nido"
44501013,23420,"Maestro di istituto prescolastico | Maestra di istituto prescolastico"
44501014,23420,"Suora-insegnante di asilo"
44501017,23420,"Aiuto linguistico di scuola materna"
44501018,23420,"Insegnante di asilo infantile"
44501019,23520,"Docente di scuola fröbeliana"
44501020,23420,"Responsabile di giardino d'infanzia"
44501021,23420,"Insegnante di scuola materna"
44501022,22660,"Logopedista di scuola dell'infanzia"
44501023,14310,"Responsabile di campo da gioco"
44501024,23420,"Maestro di scuola materna Montessori | Maestra di scuola materna Montessori"
44501025,23420,"Insegnante di scuola Rudolf Steiner Steiner (grado prescolastico)"
44501026,23420,"Collaboratore di gruppo gioco | Collaboratrice di gruppo gioco"
44501027,23420,"Insegnante specializzato alla scuola d'infanzia | Insegnante specializzata alla scuola d'infanzia"
44601001,23200,"Insegnante di scuola professionale"
44601002,23200,"Docente di scuola di studi sociali"
44601003,23200,"Insegnante di scuola professionale"
44601004,23200,"Insegnante di scuola d'arti e mestieri"
44601005,23200,"Direttore di corsi di scuola professionale | Direttrice di corsi di scuola professionale"
44601006,23200,"Docente di scuola professionale"
44601007,23200,"Docente di lavoro femminile"
44601008,13450,"Direttore di scuola professionale | Direttrice di scuola professionale"
44601010,23200,"Maestro di scuola professionale | Maestra di scuola professionale"
44601011,23200,"Docente di materia in scuola professionale"
44601012,23200,"Docente titolare di scuola professionale"
44601013,23200,"Docente specializzato di scuola professionale | Docente specializzata di scuola professionale"
44601014,23200,"Docente di scuola professionale agricola"
